yr,i,j,value,
2001,ott,gmt,0.0673762839859958,
2008,che,gmt,0.0774027279499750,
2009,che,gmt,0.0824899306904608,
2005,che,gmt,0.0539164502555542,
2006,che,gmt,0.0579053884762463,
2012,che,gmt,0.0858651191023893,
2014,che,gmt,0.1028939074042810,
2013,che,gmt,0.1018474996431020,
1999,che,gmt,0.0837615994060624,
2002,che,gmt,0.0309312026699782,
2017,che,gmt,0.1058367096408360,
2016,che,gmt,0.0998947202172605,
2015,che,gmt,0.0978992312386198,
1998,che,gmt,0.0817364559749265,
2004,che,gmt,0.0508993454250418,
2000,che,gmt,0.0628258383779403,
1997,che,gmt,0.0816720029051880,
2007,che,gmt,0.0728439498944987,
2010,che,gmt,0.0958076789763734,
2003,che,gmt,0.0418880806376785,
2011,che,gmt,0.0828579628389918,
2001,che,gmt,0.0548908442607001,
2008,air,gmt,0.0421621931160947,
2009,air,gmt,0.0381310239477215,
2005,air,gmt,0.0322368889055943,
2006,air,gmt,0.0351647482595090,
2012,air,gmt,0.0537577423166082,
2014,air,gmt,0.0616060673980029,
2013,air,gmt,0.0556869439674261,
1999,air,gmt,0.0185384468071863,
2002,air,gmt,0.0140508267665823,
2017,air,gmt,0.0740964849949154,
2016,air,gmt,0.0643644831271478,
2015,air,gmt,0.0644326148872163,
1998,air,gmt,0.0155219814118734,
2004,air,gmt,0.0292690965298059,
2000,air,gmt,0.0205564784412655,
1997,air,gmt,0.0165027352855223,
2007,air,gmt,0.0448710328621962,
2010,air,gmt,0.0467990118351583,
2003,air,gmt,0.0224424050319589,
2011,air,gmt,0.0577000484976524,
2001,air,gmt,0.0176215514523491,
2008,mmf,gmt,0.0099904496099976,
2009,mmf,gmt,0.0078953189245884,
2005,mmf,gmt,0.0060044022739187,
2006,mmf,gmt,0.0070040983497503,
2012,mmf,gmt,0.0110050023809134,
2014,mmf,gmt,0.0140080716586767,
2013,mmf,gmt,0.0129999011289904,
1999,mmf,gmt,0.0059967212247252,
2002,mmf,gmt,0.0050010004437396,
2017,mmf,gmt,0.0150069745560605,
2016,mmf,gmt,0.0120018032044958,
2015,mmf,gmt,0.0139979039610137,
1998,mmf,gmt,0.0049936903723099,
2004,mmf,gmt,0.0070034342740293,
2000,mmf,gmt,0.0049967252890491,
1997,mmf,gmt,0.0059887866405397,
2007,mmf,gmt,0.0089982539803216,
2010,mmf,gmt,0.0120019477844463,
2003,mmf,gmt,0.0059991870884018,
2011,mmf,gmt,0.0150054182992184,
2001,mmf,gmt,0.0059656465994463,
2008,otr,gmt,0.4088292955023990,
2009,otr,gmt,0.4249779008433250,
2005,otr,gmt,0.4482153046534130,
2006,otr,gmt,0.4638802043087200,
2012,otr,gmt,0.4255526798735670,
2014,otr,gmt,0.4481952820047110,
2013,otr,gmt,0.4521363397317160,
1999,otr,gmt,0.3971065914181630,
2002,otr,gmt,0.3387935478779920,
2017,otr,gmt,0.5006631815267970,
2016,otr,gmt,0.4663272006471930,
2015,otr,gmt,0.4617229500036670,
1998,otr,gmt,0.3585780337024490,
2004,otr,gmt,0.5050317643831680,
2000,otr,gmt,0.4045240686182130,
1997,otr,gmt,0.3273120241923930,
2007,otr,gmt,0.5006661124633730,
2010,otr,gmt,0.4111242021758470,
2003,otr,gmt,0.4147125682827960,
2011,otr,gmt,0.3960943655556790,
2001,otr,gmt,0.3648701637150550,
2008,min,gmt,#N/A,
2009,min,gmt,#N/A,
2005,min,gmt,#N/A,
2006,min,gmt,#N/A,
2012,min,gmt,#N/A,
2014,min,gmt,#N/A,
2013,min,gmt,#N/A,
1999,min,gmt,#N/A,
2002,min,gmt,#N/A,
2017,min,gmt,#N/A,
2016,min,gmt,#N/A,
2015,min,gmt,#N/A,
1998,min,gmt,#N/A,
2004,min,gmt,#N/A,
2000,min,gmt,#N/A,
1997,min,gmt,#N/A,
2007,min,gmt,#N/A,
2010,min,gmt,#N/A,
2003,min,gmt,#N/A,
2011,min,gmt,#N/A,
2001,min,gmt,#N/A,
2008,ppd,wtt,0.0159283333421324,
2009,ppd,wtt,0.0100408009044168,
2005,ppd,wtt,0.0110912821677045,
2006,ppd,wtt,0.0130705936422158,
2012,ppd,wtt,0.0132131226848232,
2014,ppd,wtt,0.0112023332515475,
2013,ppd,wtt,0.0112516183906011,
1999,ppd,wtt,0.0091467191171998,
2002,ppd,wtt,0.0122470694000268,
2017,ppd,wtt,0.0102710379861803,
2016,ppd,wtt,0.0123220486426268,
2015,ppd,wtt,0.0112440904297415,
1998,ppd,wtt,0.0102822105726587,
2004,ppd,wtt,0.0141032045980045,
2000,ppd,wtt,0.0071438204481638,
1997,ppd,wtt,0.0093072124756576,
2007,ppd,wtt,0.0120427159228181,
2010,ppd,wtt,0.0121496603980774,
2003,ppd,wtt,0.0111130896820575,
2011,ppd,wtt,0.0141805719136187,
2001,ppd,wtt,0.0081444027423444,
2008,res,wtt,0.0119656055802697,
2009,res,wtt,0.0121731520814142,
2005,res,wtt,0.0130796413039162,
2006,res,wtt,0.0130386148442748,
2012,res,wtt,0.0152214331041940,
2014,res,wtt,0.0172970568662983,
2013,res,wtt,0.0112346648812996,
1999,res,wtt,0.0183220550313832,
2002,res,wtt,0.0122437215451701,
2017,res,wtt,0.0236215245751064,
2016,res,wtt,0.0215335336445692,
2015,res,wtt,0.0214006467608159,
1998,res,wtt,0.0175123607723269,
2004,res,wtt,0.0130904930410068,
2000,res,wtt,0.0173877948715029,
1997,res,wtt,0.0207354053517162,
2007,res,wtt,0.0110089017527860,
2010,res,wtt,0.0111011172660126,
2003,res,wtt,0.0141785432778516,
2011,res,wtt,0.0151505210076808,
2001,res,wtt,0.0142915526816000,
2008,com,wtt,0.0019997202214160,
2009,com,wtt,0.0020247278694725,
2005,com,wtt,0.0020093438353175,
2006,com,wtt,0.0020034872374009,
2012,com,wtt,0.0030411264511773,
2014,com,wtt,0.0040661547307864,
2013,com,wtt,0.0030610996478250,
1999,com,wtt,0.0020407328467235,
2002,com,wtt,0.0010184443659786,
2017,com,wtt,0.0061586877998778,
2016,com,wtt,0.0051228157986555,
2015,com,wtt,0.0040736858550154,
1998,com,wtt,0.0010295200327642,
2004,com,wtt,0.0020105291692916,
2000,com,wtt,0.0020782781915944,
1997,com,wtt,0.0010361154833149,
2007,com,wtt,0.0020000391588764,
2010,com,wtt,0.0020156443315030,
2003,com,wtt,0.0020221694288589,
2011,com,wtt,0.0030293482892557,
2001,com,wtt,0.0020458613566575,
2008,amb,wtt,#N/A,
2009,amb,wtt,#N/A,
2005,amb,wtt,#N/A,
2006,amb,wtt,#N/A,
2012,amb,wtt,#N/A,
2014,amb,wtt,#N/A,
2013,amb,wtt,#N/A,
1999,amb,wtt,#N/A,
2002,amb,wtt,#N/A,
2017,amb,wtt,#N/A,
2016,amb,wtt,#N/A,
2015,amb,wtt,#N/A,
1998,amb,wtt,#N/A,
2004,amb,wtt,#N/A,
2000,amb,wtt,#N/A,
1997,amb,wtt,#N/A,
2007,amb,wtt,#N/A,
2010,amb,wtt,#N/A,
2003,amb,wtt,#N/A,
2011,amb,wtt,#N/A,
2001,amb,wtt,#N/A,
2008,fbp,wtt,0.2155061867988600,
2009,fbp,wtt,0.1850522392512580,
2005,fbp,wtt,0.1732497760748870,
2006,fbp,wtt,0.1909102576503850,
2012,fbp,wtt,0.3170805070749600,
2014,fbp,wtt,0.3790172151293630,
2013,fbp,wtt,0.2478207239588930,
1999,fbp,wtt,0.1825975758100460,
2002,fbp,wtt,0.1108985328861360,
2017,fbp,wtt,0.6166275816010610,
2016,fbp,wtt,0.4233316830314510,
2015,fbp,wtt,0.4045168474746160,
1998,fbp,wtt,0.1827461917485870,
2004,fbp,wtt,0.1663756705077840,
2000,fbp,wtt,0.1543725726672500,
1997,fbp,wtt,0.2079379565254830,
2007,fbp,wtt,0.2279367128690510,
2010,fbp,wtt,0.2111254417819420,
2003,fbp,wtt,0.1498082073861210,
2011,fbp,wtt,0.2805332937364750,
2001,fbp,wtt,0.1344846761879000,
2008,rec,wtt,#N/A,
2009,rec,wtt,#N/A,
2005,rec,wtt,#N/A,
2006,rec,wtt,#N/A,
2012,rec,wtt,#N/A,
2014,rec,wtt,#N/A,
2013,rec,wtt,#N/A,
1999,rec,wtt,#N/A,
2002,rec,wtt,#N/A,
2017,rec,wtt,#N/A,
2016,rec,wtt,#N/A,
2015,rec,wtt,#N/A,
1998,rec,wtt,#N/A,
2004,rec,wtt,#N/A,
2000,rec,wtt,#N/A,
1997,rec,wtt,#N/A,
2007,rec,wtt,#N/A,
2010,rec,wtt,#N/A,
2003,rec,wtt,#N/A,
2011,rec,wtt,#N/A,
2001,rec,wtt,#N/A,
2008,con,wtt,0.0567957229014663,
2009,con,wtt,0.0588227996734887,
2005,con,wtt,0.0382682747308831,
2006,con,wtt,0.0401572868810652,
2012,con,wtt,0.0538088860476759,
2014,con,wtt,0.0366427199526978,
2013,con,wtt,0.0347396849351781,
1999,con,wtt,0.0844673186809753,
2002,con,wtt,0.0265243357782698,
2017,con,wtt,0.0575467145894814,
2016,con,wtt,0.0430845178901586,
2015,con,wtt,0.0387428120413868,
1998,con,wtt,0.0422351464709538,
2004,con,wtt,0.0685413627802210,
2000,con,wtt,0.0511043319389970,
1997,con,wtt,0.0424994075989191,
2007,con,wtt,0.0500766411338856,
2010,con,wtt,0.0434214426130933,
2003,con,wtt,0.0253395425360056,
2011,con,wtt,0.0575941582819714,
2001,con,wtt,0.0234783068381394,
2008,agr,wtt,#N/A,
2009,agr,wtt,#N/A,
2005,agr,wtt,#N/A,
2006,agr,wtt,#N/A,
2012,agr,wtt,#N/A,
2014,agr,wtt,#N/A,
2013,agr,wtt,#N/A,
1999,agr,wtt,#N/A,
2002,agr,wtt,#N/A,
2017,agr,wtt,#N/A,
2016,agr,wtt,#N/A,
2015,agr,wtt,#N/A,
1998,agr,wtt,#N/A,
2004,agr,wtt,#N/A,
2000,agr,wtt,#N/A,
1997,agr,wtt,#N/A,
2007,agr,wtt,#N/A,
2010,agr,wtt,#N/A,
2003,agr,wtt,#N/A,
2011,agr,wtt,#N/A,
2001,agr,wtt,#N/A,
2008,eec,wtt,0.0349140398051279,
2009,eec,wtt,0.0257644972450794,
2005,eec,wtt,0.0242966195408473,
2006,eec,wtt,0.0322844933902853,
2012,eec,wtt,0.0387306838519039,
2014,eec,wtt,0.0286239602711857,
2013,eec,wtt,0.0348825269993890,
1999,eec,wtt,0.0235488208481173,
2002,eec,wtt,0.0102568051053007,
2017,eec,wtt,0.0279020034890547,
2016,eec,wtt,0.0247524102954718,
2015,eec,wtt,0.0266552050032927,
1998,eec,wtt,0.0289874091893324,
2004,eec,wtt,0.0192548661710143,
2000,eec,wtt,0.0216022326131416,
1997,eec,wtt,0.0385311123872958,
2007,eec,wtt,0.0392547994680413,
2010,eec,wtt,0.0354694017431986,
2003,eec,wtt,0.0112046510044285,
2011,eec,wtt,0.0385458351177862,
2001,eec,wtt,0.0152126389637420,
2008,fnd,wtt,#N/A,
2009,fnd,wtt,#N/A,
2005,fnd,wtt,#N/A,
2006,fnd,wtt,#N/A,
2012,fnd,wtt,#N/A,
2014,fnd,wtt,#N/A,
2013,fnd,wtt,#N/A,
1999,fnd,wtt,#N/A,
2002,fnd,wtt,#N/A,
2017,fnd,wtt,#N/A,
2016,fnd,wtt,#N/A,
2015,fnd,wtt,#N/A,
1998,fnd,wtt,#N/A,
2004,fnd,wtt,#N/A,
2000,fnd,wtt,#N/A,
1997,fnd,wtt,#N/A,
2007,fnd,wtt,#N/A,
2010,fnd,wtt,#N/A,
2003,fnd,wtt,#N/A,
2011,fnd,wtt,#N/A,
2001,fnd,wtt,#N/A,
2008,pub,wtt,#N/A,
2009,pub,wtt,#N/A,
2005,pub,wtt,#N/A,
2006,pub,wtt,#N/A,
2012,pub,wtt,#N/A,
2014,pub,wtt,#N/A,
2013,pub,wtt,#N/A,
1999,pub,wtt,#N/A,
2002,pub,wtt,#N/A,
2017,pub,wtt,#N/A,
2016,pub,wtt,#N/A,
2015,pub,wtt,#N/A,
1998,pub,wtt,#N/A,
2004,pub,wtt,#N/A,
2000,pub,wtt,#N/A,
1997,pub,wtt,#N/A,
2007,pub,wtt,#N/A,
2010,pub,wtt,#N/A,
2003,pub,wtt,#N/A,
2011,pub,wtt,#N/A,
2001,pub,wtt,#N/A,
2008,hou,wtt,#N/A,
2009,hou,wtt,#N/A,
2005,hou,wtt,#N/A,
2006,hou,wtt,#N/A,
2012,hou,wtt,#N/A,
2014,hou,wtt,#N/A,
2013,hou,wtt,#N/A,
1999,hou,wtt,#N/A,
2002,hou,wtt,#N/A,
2017,hou,wtt,#N/A,
2016,hou,wtt,#N/A,
2015,hou,wtt,#N/A,
1998,hou,wtt,#N/A,
2004,hou,wtt,#N/A,
2000,hou,wtt,#N/A,
1997,hou,wtt,#N/A,
2007,hou,wtt,#N/A,
2010,hou,wtt,#N/A,
2003,hou,wtt,#N/A,
2011,hou,wtt,#N/A,
2001,hou,wtt,#N/A,
2008,fbt,wtt,#N/A,
2009,fbt,wtt,#N/A,
2005,fbt,wtt,#N/A,
2006,fbt,wtt,#N/A,
2012,fbt,wtt,#N/A,
2014,fbt,wtt,#N/A,
2013,fbt,wtt,#N/A,
1999,fbt,wtt,#N/A,
2002,fbt,wtt,#N/A,
2017,fbt,wtt,#N/A,
2016,fbt,wtt,#N/A,
2015,fbt,wtt,#N/A,
1998,fbt,wtt,#N/A,
2004,fbt,wtt,#N/A,
2000,fbt,wtt,#N/A,
1997,fbt,wtt,#N/A,
2007,fbt,wtt,#N/A,
2010,fbt,wtt,#N/A,
2003,fbt,wtt,#N/A,
2011,fbt,wtt,#N/A,
2001,fbt,wtt,#N/A,
2008,ins,wtt,0.8980546105699770,
2009,ins,wtt,0.7125172226122660,
2005,ins,wtt,0.6195444859968520,
2006,ins,wtt,0.7749680701014350,
2012,ins,wtt,0.3702273913918100,
2014,ins,wtt,0.3934882829548840,
2013,ins,wtt,0.3379034854855440,
1999,ins,wtt,0.5190153765721210,
2002,ins,wtt,0.3750625439610480,
2017,ins,wtt,0.4043857791558640,
2016,ins,wtt,0.4324113879263170,
2015,ins,wtt,0.3666824136965740,
1998,ins,wtt,0.5223009018454530,
2004,ins,wtt,0.6552248274798360,
2000,ins,wtt,0.3875121373169230,
1997,ins,wtt,0.4572240756383540,
2007,ins,wtt,1.0124709758360000,
2010,ins,wtt,0.6504277825384130,
2003,ins,wtt,0.4626628564922870,
2011,ins,wtt,0.6459652102085810,
2001,ins,wtt,0.4192887289983710,
2008,tex,wtt,0.2968973501352770,
2009,tex,wtt,0.1980665724474720,
2005,tex,wtt,0.1929147588059220,
2006,tex,wtt,0.2115891294783030,
2012,tex,wtt,0.2896718823919110,
2014,tex,wtt,0.2976523609691820,
2013,tex,wtt,0.2760769268695960,
1999,tex,wtt,0.2467672191338510,
2002,tex,wtt,0.2210228665144800,
2017,tex,wtt,0.2582426479151620,
2016,tex,wtt,0.3063618234484120,
2015,tex,wtt,0.2757435139192770,
1998,tex,wtt,0.2413821333482400,
2004,tex,wtt,0.2430238442200120,
2000,tex,wtt,0.2082998837375940,
1997,tex,wtt,0.2586617141060420,
2007,tex,wtt,0.2072316831593480,
2010,tex,wtt,0.2434140037402320,
2003,tex,wtt,0.1860906371198220,
2011,tex,wtt,0.2925709168167840,
2001,tex,wtt,0.1953349982900250,
2008,leg,wtt,0.1334266749896760,
2009,leg,wtt,0.1215311492385620,
2005,leg,wtt,0.0875078840311343,
2006,leg,wtt,0.1142952344769950,
2012,leg,wtt,0.1216949476140320,
2014,leg,wtt,0.1230066625221520,
2013,leg,wtt,0.0979775598660154,
1999,leg,wtt,0.0549914368823876,
2002,leg,wtt,0.0479100408248876,
2017,leg,wtt,0.1816303119297100,
2016,leg,wtt,0.1526471557029630,
2015,leg,wtt,0.1425730119662490,
1998,leg,wtt,0.0484094584437533,
2004,leg,wtt,0.0825392039511710,
2000,leg,wtt,0.0451014425733432,
1997,leg,wtt,0.0476879054004816,
2007,leg,wtt,0.1341766165219220,
2010,leg,wtt,0.1048810875113320,
2003,leg,wtt,0.0688415971982684,
2011,leg,wtt,0.1172920237515000,
2001,leg,wtt,0.0428700255250755,
2008,fen,wtt,2.6191902625517200,
2009,fen,wtt,2.3870000882384600,
2005,fen,wtt,2.4043745510209700,
2006,fen,wtt,2.6480601387125500,
2012,fen,wtt,2.0943862315126300,
2014,fen,wtt,2.1112309877878500,
2013,fen,wtt,1.5548844330988200,
1999,fen,wtt,2.3353206102871000,
2002,fen,wtt,1.9981093517940700,
2017,fen,wtt,2.7435875077684500,
2016,fen,wtt,2.6241596344896800,
2015,fen,wtt,2.4658187160938400,
1998,fen,wtt,2.1627472897353700,
2004,fen,wtt,2.1359146198825100,
2000,fen,wtt,2.1434654329950300,
1997,fen,wtt,2.2004045539627100,
2007,fen,wtt,2.8672274191503800,
2010,fen,wtt,1.9107177582225900,
2003,fen,wtt,2.2897762196038100,
2011,fen,wtt,2.0182925466047700,
2001,fen,wtt,2.2817770948103900,
2008,uti,wtt,0.1264874740118310,
2009,uti,wtt,0.0930819667904906,
2005,uti,wtt,1.4761726787284700,
2006,uti,wtt,0.5403440740959180,
2012,uti,wtt,0.0879900856506980,
2014,uti,wtt,0.0953320011338376,
2013,uti,wtt,0.0876099873209823,
1999,uti,wtt,1.0540149223627300,
2002,uti,wtt,2.3962336365549600,
2017,uti,wtt,0.0962591800159174,
2016,uti,wtt,0.1001872004202130,
2015,uti,wtt,0.1016449872320560,
1998,uti,wtt,1.6151283563033900,
2004,uti,wtt,2.2422404630616500,
2000,uti,wtt,1.8267915562369200,
1997,uti,wtt,2.2088073189116800,
2007,uti,wtt,0.1000147627336150,
2010,uti,wtt,0.1068292304722680,
2003,uti,wtt,2.4670569548943000,
2011,uti,wtt,0.0746156060466069,
2001,uti,wtt,0.5499891517370940,
2008,nmp,wtt,#N/A,
2009,nmp,wtt,#N/A,
2005,nmp,wtt,#N/A,
2006,nmp,wtt,#N/A,
2012,nmp,wtt,#N/A,
2014,nmp,wtt,#N/A,
2013,nmp,wtt,#N/A,
1999,nmp,wtt,#N/A,
2002,nmp,wtt,#N/A,
2017,nmp,wtt,#N/A,
2016,nmp,wtt,#N/A,
2015,nmp,wtt,#N/A,
1998,nmp,wtt,#N/A,
2004,nmp,wtt,#N/A,
2000,nmp,wtt,#N/A,
1997,nmp,wtt,#N/A,
2007,nmp,wtt,#N/A,
2010,nmp,wtt,#N/A,
2003,nmp,wtt,#N/A,
2011,nmp,wtt,#N/A,
2001,nmp,wtt,#N/A,
2008,brd,wtt,0.0836780428070149,
2009,brd,wtt,0.0737197491160457,
2005,brd,wtt,0.0681819656681690,
2006,brd,wtt,0.0759467346944311,
2012,brd,wtt,0.0738230073082400,
2014,brd,wtt,0.0821623459321058,
2013,brd,wtt,0.0610714048236502,
1999,brd,wtt,0.0506735385982685,
2002,brd,wtt,0.0518103644655236,
2017,brd,wtt,0.1137632188079520,
2016,brd,wtt,0.1063919202538190,
2015,brd,wtt,0.0975797080612081,
1998,brd,wtt,0.0409833136981263,
2004,brd,wtt,0.0642037535248026,
2000,brd,wtt,0.0520565077979817,
1997,brd,wtt,0.0371245891398475,
2007,brd,wtt,0.0857805160664788,
2010,brd,wtt,0.0643351908599162,
2003,brd,wtt,0.0595232190656139,
2011,brd,wtt,0.0715119607296651,
2001,brd,wtt,0.0549125661803216,
2008,bnk,wtt,0.4040616968761760,
2009,bnk,wtt,0.4428655877377510,
2005,bnk,wtt,0.3433760142957410,
2006,bnk,wtt,0.3641900857678900,
2012,bnk,wtt,0.4525818612446780,
2014,bnk,wtt,0.4658130332144210,
2013,bnk,wtt,0.3147889114313240,
1999,bnk,wtt,0.2196795512924620,
2002,bnk,wtt,0.2128317867571960,
2017,bnk,wtt,0.6357717706210370,
2016,bnk,wtt,0.5581452988265440,
2015,bnk,wtt,0.5368001756111170,
1998,bnk,wtt,0.1851767376841820,
2004,bnk,wtt,0.2913977033020260,
2000,bnk,wtt,0.2201593939998490,
1997,bnk,wtt,0.1791749133904020,
2007,bnk,wtt,0.4317600795036810,
2010,bnk,wtt,0.3807828275206650,
2003,bnk,wtt,0.2870995265417330,
2011,bnk,wtt,0.4078782755890310,
2001,bnk,wtt,0.2302059140878190,
2008,ore,wtt,0.2333280271533260,
2009,ore,wtt,0.2397968275489240,
2005,ore,wtt,0.4355541276550520,
2006,ore,wtt,0.4180972254822790,
2012,ore,wtt,0.2220208970689290,
2014,ore,wtt,0.2246798610168410,
2013,ore,wtt,0.1969694639024640,
1999,ore,wtt,0.2261484545766410,
2002,ore,wtt,0.2314296019188920,
2017,ore,wtt,0.3212816062114300,
2016,ore,wtt,0.3564962192620150,
2015,ore,wtt,0.2505879904523550,
1998,ore,wtt,0.1927500213870620,
2004,ore,wtt,0.4056927061126290,
2000,ore,wtt,0.2275621580668650,
1997,ore,wtt,0.1805640370936140,
2007,ore,wtt,0.3095043378081310,
2010,ore,wtt,0.3096600066598250,
2003,ore,wtt,0.2592124145591020,
2011,ore,wtt,0.2415651716128300,
2001,ore,wtt,0.2654175916024230,
2008,edu,wtt,#N/A,
2009,edu,wtt,#N/A,
2005,edu,wtt,#N/A,
2006,edu,wtt,#N/A,
2012,edu,wtt,#N/A,
2014,edu,wtt,#N/A,
2013,edu,wtt,#N/A,
1999,edu,wtt,#N/A,
2002,edu,wtt,#N/A,
2017,edu,wtt,#N/A,
2016,edu,wtt,#N/A,
2015,edu,wtt,#N/A,
1998,edu,wtt,#N/A,
2004,edu,wtt,#N/A,
2000,edu,wtt,#N/A,
1997,edu,wtt,#N/A,
2007,edu,wtt,#N/A,
2010,edu,wtt,#N/A,
2003,edu,wtt,#N/A,
2011,edu,wtt,#N/A,
2001,edu,wtt,#N/A,
2008,ote,wtt,1.7143104456577000,
2009,ote,wtt,2.5377350282165200,
2005,ote,wtt,1.3449091502438800,
2006,ote,wtt,1.1042561131124800,
2012,ote,wtt,1.5396076625539900,
2014,ote,wtt,1.6861733603840100,
2013,ote,wtt,1.3427515858277800,
1999,ote,wtt,1.5717180361648800,
2002,ote,wtt,1.4735511242192700,
2017,ote,wtt,2.3065939528950900,
2016,ote,wtt,2.2319305763200100,
2015,ote,wtt,1.9839196024881300,
1998,ote,wtt,1.4912487536086200,
2004,ote,wtt,1.2696078385391300,
2000,ote,wtt,1.5835416330830400,
1997,ote,wtt,1.5192740607953700,
2007,ote,wtt,1.3191972648593300,
2010,ote,wtt,1.8649537246503600,
2003,ote,wtt,1.3237016578639600,
2011,ote,wtt,1.5729943096299400,
2001,ote,wtt,1.9416534478278000,
2008,man,wtt,0.6472514788519790,
2009,man,wtt,0.5481202289007810,
2005,man,wtt,0.4339254357457830,
2006,man,wtt,0.4436010913960460,
2012,man,wtt,0.6445548168052620,
2014,man,wtt,0.7123223197164020,
2013,man,wtt,0.5250154862737150,
1999,man,wtt,0.2508765438373750,
2002,man,wtt,0.2674081926754760,
2017,man,wtt,0.9019953358948900,
2016,man,wtt,0.8861108355048580,
2015,man,wtt,0.8475222755726380,
1998,man,wtt,0.2146159687464330,
2004,man,wtt,0.4151521149012020,
2000,man,wtt,0.2585004513178640,
1997,man,wtt,0.1962597742217510,
2007,man,wtt,0.6276916274547730,
2010,man,wtt,0.4491544567813800,
2003,man,wtt,0.2736013628833820,
2011,man,wtt,0.5413242097758820,
2001,man,wtt,0.2549832438625170,
2008,mch,wtt,0.0259924141630642,
2009,mch,wtt,0.0148185198993440,
2005,mch,wtt,0.0101176985562341,
2006,mch,wtt,0.0151279507439770,
2012,mch,wtt,0.0295763399559610,
2014,mch,wtt,0.0245418771096252,
2013,mch,wtt,0.0236049619499798,
1999,mch,wtt,0.0040960120773544,
2002,mch,wtt,0.0061490791111115,
2017,mch,wtt,0.0258298152434650,
2016,mch,wtt,0.0267511881783647,
2015,mch,wtt,0.0235800423652950,
1998,mch,wtt,0.0051801402864315,
2004,mch,wtt,0.0121537715581156,
2000,mch,wtt,0.0041118910708647,
1997,mch,wtt,0.0041687686827108,
2007,mch,wtt,0.0120763959184216,
2010,mch,wtt,0.0202887060379508,
2003,mch,wtt,0.0071166644319046,
2011,mch,wtt,0.0294472046134079,
2001,mch,wtt,0.0050441636805946,
2008,dat,wtt,#N/A,
2009,dat,wtt,#N/A,
2005,dat,wtt,#N/A,
2006,dat,wtt,#N/A,
2012,dat,wtt,#N/A,
2014,dat,wtt,#N/A,
2013,dat,wtt,#N/A,
1999,dat,wtt,#N/A,
2002,dat,wtt,#N/A,
2017,dat,wtt,#N/A,
2016,dat,wtt,#N/A,
2015,dat,wtt,#N/A,
1998,dat,wtt,#N/A,
2004,dat,wtt,#N/A,
2000,dat,wtt,#N/A,
1997,dat,wtt,#N/A,
2007,dat,wtt,#N/A,
2010,dat,wtt,#N/A,
2003,dat,wtt,#N/A,
2011,dat,wtt,#N/A,
2001,dat,wtt,#N/A,
2008,amd,wtt,#N/A,
2009,amd,wtt,#N/A,
2005,amd,wtt,#N/A,
2006,amd,wtt,#N/A,
2012,amd,wtt,#N/A,
2014,amd,wtt,#N/A,
2013,amd,wtt,#N/A,
1999,amd,wtt,#N/A,
2002,amd,wtt,#N/A,
2017,amd,wtt,#N/A,
2016,amd,wtt,#N/A,
2015,amd,wtt,#N/A,
1998,amd,wtt,#N/A,
2004,amd,wtt,#N/A,
2000,amd,wtt,#N/A,
1997,amd,wtt,#N/A,
2007,amd,wtt,#N/A,
2010,amd,wtt,#N/A,
2003,amd,wtt,#N/A,
2011,amd,wtt,#N/A,
2001,amd,wtt,#N/A,
2008,oil,wtt,#N/A,
2009,oil,wtt,#N/A,
2005,oil,wtt,#N/A,
2006,oil,wtt,#N/A,
2012,oil,wtt,#N/A,
2014,oil,wtt,#N/A,
2013,oil,wtt,#N/A,
1999,oil,wtt,#N/A,
2002,oil,wtt,#N/A,
2017,oil,wtt,#N/A,
2016,oil,wtt,#N/A,
2015,oil,wtt,#N/A,
1998,oil,wtt,#N/A,
2004,oil,wtt,#N/A,
2000,oil,wtt,#N/A,
1997,oil,wtt,#N/A,
2007,oil,wtt,#N/A,
2010,oil,wtt,#N/A,
2003,oil,wtt,#N/A,
2011,oil,wtt,#N/A,
2001,oil,wtt,#N/A,
2008,hos,wtt,#N/A,
2009,hos,wtt,#N/A,
2005,hos,wtt,#N/A,
2006,hos,wtt,#N/A,
2012,hos,wtt,#N/A,
2014,hos,wtt,#N/A,
2013,hos,wtt,#N/A,
1999,hos,wtt,#N/A,
2002,hos,wtt,#N/A,
2017,hos,wtt,#N/A,
2016,hos,wtt,#N/A,
2015,hos,wtt,#N/A,
1998,hos,wtt,#N/A,
2004,hos,wtt,#N/A,
2000,hos,wtt,#N/A,
1997,hos,wtt,#N/A,
2007,hos,wtt,#N/A,
2010,hos,wtt,#N/A,
2003,hos,wtt,#N/A,
2011,hos,wtt,#N/A,
2001,hos,wtt,#N/A,
2008,rnt,wtt,0.9211516540952270,
2009,rnt,wtt,0.9267799869787440,
2005,rnt,wtt,1.2128539782488300,
2006,rnt,wtt,1.4202544710548900,
2012,rnt,wtt,0.3678157380316260,
2014,rnt,wtt,0.3667657775533620,
2013,rnt,wtt,0.3181879659599160,
1999,rnt,wtt,0.9461376592072080,
2002,rnt,wtt,0.8863927637044000,
2017,rnt,wtt,0.4841281030042290,
2016,rnt,wtt,0.5518993085881910,
2015,rnt,wtt,0.4540594862291200,
1998,rnt,wtt,0.8819449697742430,
2004,rnt,wtt,1.4000639049791900,
2000,rnt,wtt,0.8513196912264350,
1997,rnt,wtt,0.7364684791402000,
2007,rnt,wtt,1.1501798711551500,
2010,rnt,wtt,1.0310776257229400,
2003,rnt,wtt,1.0153353862267300,
2011,rnt,wtt,0.7375098538109140,
2001,rnt,wtt,0.8540359044535270,
