yr,j,i,Value
1998,eec,pla,0.129976938
1998,eec,tsv,1.559309365
1998,eec,fpd,0.017769666
1998,eec,fmt,1.243837785
1998,eec,pet,0.028677436
1998,eec,cep,2.166811077
1998,eec,mot,0.917118565
1998,eec,pmt,2.765358621
1998,eec,wht,1.237010081
1998,eec,che,0.154538609
1998,eec,mmf,0.258803359
1998,fnd,com,2.468778387
1998,fnd,fbp,0.111987752
1998,fnd,con,0.181147118
1998,fnd,agr,1.713522718
1998,fnd,fnd,148.0526522
1998,fnd,pub,0.248042797
1998,fnd,fen,0.622117097
1998,fnd,uti,0.072504753
1998,fnd,hos,1.850181962
1998,fnd,fof,0.141782276
1998,fnd,fin,0.111541089
1998,fnd,tsv,8.19897381
1998,fnd,pri,0.010876428
1998,fnd,pmt,0.001058308
1998,fnd,che,0.009836875
1998,fnd,mmf,0.084353462
1998,pub,com,2.261009194
1998,pub,con,0.007023143
1998,pub,pub,141.6999337
1998,pub,edu,1.335838975
1998,pub,dat,4.047911929
1998,pub,rnt,0.020039589
1998,pub,tsv,60.67011639
1998,pub,pri,1.622721611
1998,pub,adm,0.629604011
1998,pub,wht,0.468163537
1998,pub,ott,0.237820416
1998,hou,com,0.049085732
1998,hou,con,22.07564329
1998,hou,hou,899.9620045
1998,hou,tsv,0.007011307
1998,fbt,res,4.934322701
1998,fbt,com,0.004052755
1998,fbt,fbp,5.59983045
1998,fbt,rec,0.055660539
1998,fbt,con,0.002027667
1998,fbt,fbt,108.5100101
1998,fbt,bnk,0.032469375
1998,fbt,rnt,0.962889545
1998,fbt,tsv,0.019248009
1998,fbt,osv,0.291847268
1998,fbt,adm,0.073954624
1998,fbt,wrh,0.010055722
1998,ins,com,0.418187011
1998,ins,con,0.009009797
1998,ins,ins,362.1848908
1998,ins,leg,0.110952492
1998,ins,ore,0.326024623
1998,ins,tsv,0.456142592
1998,ins,sec,0.361857759
1998,tex,ppd,0.063173425
1998,tex,com,0.08077489
1998,tex,con,0.055567984
1998,tex,tex,80.2571684
1998,tex,pla,0.257066444
1998,tex,tsv,0.212005796
1998,tex,fpd,0.201044885
1998,tex,pri,0.016060467
1998,tex,fmt,0.112709283
1998,tex,mot,0.534905717
1998,tex,alt,0.222353083
1998,tex,pmt,0.032199197
1998,tex,wht,0.852488808
1998,tex,che,4.26644757
1998,tex,mmf,0.053776836
1998,leg,com,0.113092134
1998,leg,leg,165.939027
1998,leg,tsv,0.084057176
1998,fen,res,1.795214072
1998,fen,com,0.385313452
1998,fen,rec,0.002991137
1998,fen,ins,1.238974351
1998,fen,tex,0.009846281
1998,fen,fen,62.36155961
1998,fen,uti,8.5761585
1998,fen,ore,0.799277458
1998,fen,mov,0.099647407
1998,fen,osv,0.001989783
1998,fen,gmt,3.570350015
1998,fen,wht,0.003891739
1998,fen,wrh,0.023774537
1998,uti,com,0.296459444
1998,uti,con,0.771688604
1998,uti,uti,246.3503807
1998,uti,oil,0.270929167
1998,uti,tsv,0.149211207
1998,uti,pip,2.114832753
1998,uti,sle,0.781216483
1998,uti,ott,0.023365471
1998,nmp,ppd,0.253463462
1998,nmp,com,0.12959518
1998,nmp,con,0.3055974
1998,nmp,eec,0.101781498
1998,nmp,tex,0.077299582
1998,nmp,nmp,86.76540112
1998,nmp,ote,0.015024538
1998,nmp,mch,0.134514064
1998,nmp,pla,0.313483661
1998,nmp,tsv,0.459046945
1998,nmp,fpd,0.18120649
1998,nmp,smn,0.001016351
1998,nmp,fmt,0.033041601
1998,nmp,pet,0.159691534
1998,nmp,cep,0.100645511
1998,nmp,mot,0.02292235
1998,nmp,wpd,0.241589305
1998,nmp,wht,0.858868773
1998,nmp,che,0.142088802
1998,nmp,mmf,0.108987447
1998,nmp,min,0.621425345
1998,brd,com,1.449575478
1998,brd,con,0.898926142
1998,brd,brd,363.2859322
1998,brd,edu,0.002954466
1998,brd,dat,0.067125416
1998,brd,rnt,2.085149231
1998,brd,tsv,49.01459406
1998,brd,mov,0.367165698
1998,brd,osv,3.353211998
1998,brd,wht,1.54211263
1998,brd,ott,0.150424021
1998,bnk,com,1.004222257
1998,bnk,con,0.005993245
1998,bnk,bnk,347.2443304
1998,bnk,rnt,52.18968138
1998,bnk,tsv,0.341349575
1998,bnk,sec,28.14629398
1998,bnk,ott,0.351227554
1998,ore,com,0.09496259
1998,ore,rec,0.002995291
1998,ore,con,0.794196114
1998,ore,ore,414.2995314
1998,ore,amd,0.049945649
1998,ore,tsv,0.096948737
1998,ore,osv,1.447581225
1998,edu,res,4.987341105
1998,edu,com,0.506747037
1998,edu,con,0.413058596
1998,edu,ins,0.016980343
1998,edu,ore,0.016985199
1998,edu,edu,97.91388828
1998,edu,amd,4.359795995
1998,edu,tsv,12.14529942
1998,edu,art,0.372733593
1998,edu,osv,0.010957823
1998,edu,ott,0.400262144
1998,ote,com,0.348589282
1998,ote,con,0.468090052
1998,ote,eec,0.355192634
1998,ote,tex,0.605705172
1998,ote,ote,163.5905531
1998,ote,mch,2.636695934
1998,ote,pla,0.152808932
1998,ote,tsv,13.01525457
1998,ote,fmt,0.689853013
1998,ote,cep,1.150553752
1998,ote,mot,0.262337684
1998,ote,pmt,0.002130635
1998,ote,wht,0.388609353
1998,ote,che,0.023776983
1998,man,com,1.58180328
1998,man,con,0.153079023
1998,man,man,214.3550665
1998,man,tsv,4.91272707
1998,mch,ppd,0.028381663
1998,mch,com,0.990329186
1998,mch,fbp,0.07936531
1998,mch,con,0.646235239
1998,mch,eec,2.391330294
1998,mch,nmp,0.07951959
1998,mch,ote,0.471665311
1998,mch,mch,252.1723277
1998,mch,pla,0.312418413
1998,mch,tsv,4.748122189
1998,mch,fpd,0.423709841
1998,mch,osv,0.001001075
1998,mch,fmt,3.63877103
1998,mch,pet,0.001983311
1998,mch,cep,1.226404742
1998,mch,mot,2.661386168
1998,mch,pmt,0.694207181
1998,mch,wht,4.675215511
1998,mch,che,0.613924191
1998,mch,mmf,0.578493945
1998,dat,com,3.908898894
1998,dat,con,0.092867258
1998,dat,pub,1.365263988
1998,dat,ins,0.075792852
1998,dat,brd,0.093824405
1998,dat,edu,0.078735
1998,dat,dat,38.59399278
1998,dat,rnt,0.044876086
1998,dat,tsv,5.402073587
1998,dat,adm,0.099782117
1998,dat,wht,0.09434646
1998,dat,ott,0.28613254
1998,amd,res,19.93124665
1998,amd,com,0.057022452
1998,amd,rec,14.70645943
1998,amd,con,1.023057414
1998,amd,fbt,0.216908595
1998,amd,brd,0.115291231
1998,amd,amd,77.19887687
1998,amd,rnt,0.432873697
1998,amd,tsv,0.003000784
1998,amd,osv,0.445685055
1998,amd,mvt,0.006820043
1998,amd,gmt,0.246211465
1998,amd,ott,0.470642971
1998,oil,com,0.078404462
1998,oil,con,0.17501376
1998,oil,oil,57.7536145
1998,oil,tsv,0.390964716
1998,oil,smn,4.16625932
1998,oil,pet,5.596394293
1998,oil,wht,0.24203467
1998,oil,min,0.730868597
1998,hos,res,0.831508785
1998,hos,com,0.614993359
1998,hos,amb,4.247631798
1998,hos,con,0.474841214
1998,hos,hos,279.6734764
1998,hos,rnt,0.241618476
1998,hos,tsv,1.816645096
1998,hos,ott,0.750950822
1998,rnt,com,0.117104782
1998,rnt,con,0.091139813
1998,rnt,fbt,0.992649716
1998,rnt,ore,0.638334114
1998,rnt,rnt,161.2538605
1998,rnt,tsv,0.016012176
1998,rnt,sec,0.004079068
1998,rnt,grd,0.016974764
1998,rnt,osv,1.490354652
1998,rnt,mvt,0.091630557
1998,rnt,trk,0.110327836
1998,rnt,wht,0.114146095
1998,rnt,ott,0.503964559
1998,pla,ppd,1.501658292
1998,pla,com,0.133808635
1998,pla,con,0.103692242
1998,pla,eec,0.283808006
1998,pla,tex,0.49922066
1998,pla,nmp,0.075671997
1998,pla,ote,0.122378427
1998,pla,mch,1.280262869
1998,pla,pla,149.7340645
1998,pla,tsv,1.180979729
1998,pla,fpd,0.241966397
1998,pla,pri,0.217037513
1998,pla,fmt,0.787140472
1998,pla,cep,0.289407342
1998,pla,mot,1.09889704
1998,pla,pmt,1.914763605
1998,pla,wpd,0.253893513
1998,pla,wht,1.495707827
1998,pla,che,0.800055682
1998,pla,mmf,0.734273225
1998,fof,com,0.038275516
1998,fof,con,0.32353306
1998,fof,agr,0.034789176
1998,fof,fof,41.16643533
1998,fin,com,0.003986073
1998,fin,con,0.006980108
1998,fin,fin,65.21770366
1998,fin,tsv,0.014945737
1998,tsv,com,1.831217334
1998,tsv,con,0.672510396
1998,tsv,dat,0.025028787
1998,tsv,tsv,557.6030804
1998,tsv,sec,0.007132925
1998,tsv,pri,0.013918965
1998,tsv,osv,0.859227077
1998,tsv,adm,0.96100771
1998,tsv,gmt,0.188741186
1998,tsv,ott,1.419306435
1998,nrs,res,0.180138309
1998,nrs,com,0.037081491
1998,nrs,amb,0.560626864
1998,nrs,con,0.042119417
1998,nrs,ore,0.018032952
1998,nrs,rnt,0.199301853
1998,nrs,tsv,0.017035153
1998,nrs,nrs,100.1473665
1998,nrs,soc,0.008992996
1998,nrs,ott,0.03994267
1998,sec,com,0.281495029
1998,sec,con,0.002924024
1998,sec,ins,0.586944374
1998,sec,bnk,6.172060825
1998,sec,tsv,0.218152828
1998,sec,sec,234.3197836
1998,art,res,0.692281771
1998,art,com,0.019007557
1998,art,rec,0.743419416
1998,art,con,0.223231567
1998,art,ore,0.013000337
1998,art,edu,0.037966233
1998,art,amd,0.000999724
1998,art,rnt,2.969144826
1998,art,tsv,2.495655926
1998,art,art,53.98083889
1998,art,osv,0.124632758
1998,art,ott,0.871276303
1998,mov,com,0.06506493
1998,mov,rec,0.009998212
1998,mov,con,0.006009842
1998,mov,ore,0.035021949
1998,mov,rnt,0.03201003
1998,mov,tsv,0.178153826
1998,mov,mov,94.73903822
1998,mov,cep,0.096308904
1998,mov,wht,0.166846573
1998,mov,ott,0.174168411
1998,fpd,ppd,0.127166267
1998,fpd,com,0.039315515
1998,fpd,con,0.339942306
1998,fpd,eec,0.043057368
1998,fpd,tex,0.14022401
1998,fpd,nmp,0.075824765
1998,fpd,mch,0.110986319
1998,fpd,pla,0.174765938
1998,fpd,tsv,0.342704824
1998,fpd,fpd,64.6982222
1998,fpd,fmt,0.190899998
1998,fpd,mot,0.104010409
1998,fpd,alt,0.001982115
1998,fpd,pmt,0.005358555
1998,fpd,wpd,0.690388287
1998,fpd,wht,0.815725763
1998,fpd,che,0.038887069
1998,fpd,mmf,0.043747937
1998,slg,ppd,0.304032161
1998,slg,res,9.392913561
1998,slg,com,3.875209611
1998,slg,amb,13.21659395
1998,slg,fbp,0.946249843
1998,slg,rec,1.39018922
1998,slg,con,8.903898665
1998,slg,agr,0.284395909
1998,slg,pub,0.240456734
1998,slg,uti,0.617689822
1998,slg,edu,41.57681024
1998,slg,dat,1.018301148
1998,slg,amd,4.442526379
1998,slg,hos,80.31728414
1998,slg,fof,1.670132674
1998,slg,fin,11.7182869
1998,slg,tsv,23.55739126
1998,slg,art,1.584288615
1998,slg,slg,830.1268978
1998,slg,pri,0.708788304
1998,slg,osv,0.587507712
1998,slg,wst,7.552549423
1998,slg,adm,3.553473783
1998,slg,soc,1.77115745
1998,slg,alt,0.872651264
1998,slg,wpd,0.107328389
1998,slg,che,0.043701448
1998,slg,mmf,0.85271859
1998,slg,min,0.129781138
1998,pri,ppd,0.490160108
1998,pri,com,0.120418495
1998,pri,con,0.059243571
1998,pri,tex,0.086120772
1998,pri,pla,0.107358469
1998,pri,tsv,27.05540666
1998,pri,pri,71.49658355
1998,pri,fmt,0.015002016
1998,pri,cep,0.051758923
1998,pri,adm,0.612059824
1998,pri,alt,0.039457965
1998,pri,wht,0.33845703
1998,pri,mmf,0.361229041
1998,grd,com,0.054133084
1998,grd,con,0.002006221
1998,grd,tsv,0.030069896
1998,grd,grd,26.12920167
1998,grd,osv,0.018983452
1998,grd,wht,0.000977198
1998,grd,ott,0.002923429
1998,grd,otr,0.122161239
1998,pip,com,0.073218085
1998,pip,con,0.029105222
1998,pip,uti,2.003060309
1998,pip,tsv,0.011031383
1998,pip,pip,20.78164392
1998,sle,rec,7.513257007
1998,sle,hou,15.17512128
1998,sle,fbt,0.932070289
1998,sle,ins,0.016032338
1998,sle,uti,55.40958499
1998,sle,bnk,0.073303586
1998,sle,ore,7.883141512
1998,sle,art,0.445093657
1998,sle,grd,7.728304619
1998,sle,sle,43.6514281
1998,sle,osv,1.273162898
1998,sle,trn,0.077419788
1998,sle,wtt,0.058393253
1998,sle,otr,5.611604135
1998,osv,res,1.813971406
1998,osv,com,0.340669732
1998,osv,con,0.708845706
1998,osv,ore,0.025039951
1998,osv,edu,0.007004788
1998,osv,rnt,0.357458486
1998,osv,tsv,1.25830489
1998,osv,osv,370.2895856
1998,osv,mvt,0.501595828
1998,osv,adm,0.027050199
1998,osv,gmt,0.053610913
1998,osv,wht,0.241240423
1998,osv,ott,1.435644743
1998,trn,com,0.106435534
1998,trn,con,0.621431291
1998,trn,rnt,0.198272478
1998,trn,tsv,0.021697622
1998,trn,trn,36.44903872
1998,smn,com,0.115445517
1998,smn,con,1.751417817
1998,smn,oil,0.06349178
1998,smn,tsv,0.179991953
1998,smn,smn,20.89545533
1998,smn,fmt,0.038999947
1998,smn,wht,0.030498049
1998,smn,min,0.037629039
1998,fmt,ppd,0.072657141
1998,fmt,com,0.350960287
1998,fmt,con,2.481308634
1998,fmt,eec,0.22742697
1998,fmt,tex,0.008876642
1998,fmt,nmp,0.312679167
1998,fmt,ote,0.853353888
1998,fmt,mch,3.994460954
1998,fmt,pla,1.464889296
1998,fmt,tsv,2.470387593
1998,fmt,fpd,0.323234969
1998,fmt,pri,0.068584608
1998,fmt,osv,0.021924132
1998,fmt,fmt,227.125957
1998,fmt,pet,0.016781484
1998,fmt,cep,0.860850504
1998,fmt,mot,2.317071069
1998,fmt,alt,0.010811336
1998,fmt,pmt,6.75008049
1998,fmt,wpd,0.346313709
1998,fmt,wht,2.305901057
1998,fmt,che,0.124601534
1998,fmt,mmf,0.528532461
1998,pet,ppd,0.033583763
1998,pet,com,0.16740264
1998,pet,con,0.086781782
1998,pet,tex,0.05173252
1998,pet,nmp,0.136733374
1998,pet,mch,0.064015127
1998,pet,pla,0.067933504
1998,pet,tsv,0.937732891
1998,pet,pet,124.4456665
1998,pet,wht,1.161113967
1998,pet,che,8.597140595
1998,pet,min,0.159191178
1998,mvt,com,0.009086021
1998,mvt,rec,0.140164783
1998,mvt,con,0.008081591
1998,mvt,ins,0.016142405
1998,mvt,bnk,2.318309799
1998,mvt,edu,0.02722333
1998,mvt,rnt,1.028040706
1998,mvt,tsv,0.037348653
1998,mvt,osv,57.75714944
1998,mvt,mvt,90.26152117
1998,mvt,trk,0.001887302
1998,mvt,wrh,0.117227201
1998,mvt,otr,0.222859675
1998,cep,ppd,0.428090443
1998,cep,com,0.405092484
1998,cep,con,0.081472483
1998,cep,eec,1.88005551
1998,cep,tex,0.236000497
1998,cep,nmp,0.325298438
1998,cep,ote,1.937279968
1998,cep,mch,1.636042433
1998,cep,pla,0.708984471
1998,cep,tsv,25.78073181
1998,cep,fpd,0.483499603
1998,cep,pri,0.439685481
1998,cep,fmt,0.294540677
1998,cep,cep,417.5085438
1998,cep,mot,0.441760608
1998,cep,pmt,0.364465117
1998,cep,wpd,0.058691619
1998,cep,wht,8.094989721
1998,cep,che,0.805307225
1998,cep,mmf,1.224346191
1998,wst,com,0.055583454
1998,wst,con,0.019569318
1998,wst,oil,0.225891855
1998,wst,rnt,0.048345972
1998,wst,tsv,0.10909398
1998,wst,wst,44.13843752
1998,wst,ott,0.10513988
1998,mot,com,0.72977777
1998,mot,con,0.493869582
1998,mot,eec,0.344464406
1998,mot,tex,0.004958054
1998,mot,nmp,0.055709236
1998,mot,ote,0.223496273
1998,mot,mch,1.524398029
1998,mot,pla,0.316656763
1998,mot,tsv,10.0818456
1998,mot,fpd,0.01387105
1998,mot,fmt,1.018881763
1998,mot,cep,3.389074706
1998,mot,mot,425.9727302
1998,mot,pmt,0.393327208
1998,mot,wht,1.029891307
1998,mot,che,0.067606809
1998,mot,mmf,0.003965544
1998,adm,com,1.612515025
1998,adm,amb,0.003989813
1998,adm,con,0.755725038
1998,adm,ins,0.035987836
1998,adm,tsv,4.274789843
1998,adm,pri,1.867506505
1998,adm,wst,0.203847564
1998,adm,adm,340.2370332
1998,adm,soc,0.012965404
1998,adm,ott,0.860510717
1998,soc,res,0.162269481
1998,soc,com,0.045139388
1998,soc,amb,0.099022768
1998,soc,con,0.159594386
1998,soc,tsv,0.021062221
1998,soc,nrs,0.100084884
1998,soc,soc,65.23160229
1998,soc,gmt,0.081973205
1998,soc,ott,0.163817884
1998,alt,com,0.035419262
1998,alt,con,0.006075721
1998,alt,tex,1.058288385
1998,alt,tsv,0.151776621
1998,alt,alt,74.42452735
1998,alt,wht,2.925538474
1998,pmt,ppd,0.025557632
1998,pmt,com,0.21865483
1998,pmt,con,0.21338487
1998,pmt,eec,0.375749296
1998,pmt,tex,0.028478046
1998,pmt,nmp,0.053588197
1998,pmt,mch,0.325000805
1998,pmt,pla,0.110868998
1998,pmt,tsv,0.432727478
1998,pmt,fpd,0.013336773
1998,pmt,fmt,1.301659001
1998,pmt,pet,1.370928016
1998,pmt,cep,0.003581644
1998,pmt,pmt,154.9320658
1998,pmt,wht,0.227465307
1998,pmt,che,0.406108673
1998,trk,com,0.07418953
1998,trk,con,0.028869428
1998,trk,tsv,0.154541313
1998,trk,wst,0.023232923
1998,trk,trk,164.0202899
1998,trk,wrh,2.327879818
1998,trk,otr,1.152779317
1998,fdd,com,1.39040281
1998,fdd,con,0.007827368
1998,fdd,edu,0.107414284
1998,fdd,mch,0.000969589
1998,fdd,dat,0.00685169
1998,fdd,hos,0.684190104
1998,fdd,tsv,8.979669885
1998,fdd,art,0.009775647
1998,fdd,mov,0.019520651
1998,fdd,fdd,287.709687
1998,fdd,mmf,0.000963984
1998,gmt,res,2.159769506
1998,gmt,com,0.032401988
1998,gmt,amb,0.240307304
1998,gmt,fbp,0.60914477
1998,gmt,con,1.007123645
1998,gmt,rnt,0.283325426
1998,gmt,tsv,0.558859897
1998,gmt,osv,3.365770364
1998,gmt,adm,0.088083272
1998,gmt,alt,0.002986578
1998,gmt,gmt,90.14740952
1998,wtt,com,0.045676508
1998,wtt,rec,0.000970685
1998,wtt,con,0.008752336
1998,wtt,rnt,0.029134653
1998,wtt,tsv,0.002915126
1998,wtt,wtt,23.25854794
1998,wtt,otr,0.364011624
1998,wpd,ppd,0.029495142
1998,wpd,com,0.04535252
1998,wpd,con,0.205728806
1998,wpd,tex,0.044740811
1998,wpd,nmp,0.080792472
1998,wpd,pla,0.209665293
1998,wpd,tsv,0.089685216
1998,wpd,fpd,0.442071596
1998,wpd,fmt,0.468087903
1998,wpd,wpd,89.07410983
1998,wpd,wht,0.704485324
1998,wpd,che,0.02990544
1998,wpd,mmf,0.022862345
1998,wht,com,6.294620303
1998,wht,fbp,5.134138651
1998,wht,con,2.245239242
1998,wht,edu,0.020197956
1998,wht,ote,0.017139502
1998,wht,mch,0.350036759
1998,wht,rnt,10.63145428
1998,wht,fof,0.406450704
1998,wht,tsv,1.311330932
1998,wht,fpd,0.017941855
1998,wht,pip,0.012393322
1998,wht,osv,33.83044857
1998,wht,fmt,0.006046988
1998,wht,cep,0.041125479
1998,wht,mot,0.108344954
1998,wht,adm,0.136494899
1998,wht,wht,581.2754408
1998,wht,wrh,0.07928189
1998,wht,mmf,1.525968683
1998,wht,otr,0.722179413
1998,wrh,com,0.018092128
1998,wrh,con,0.043247637
1998,wrh,tsv,0.092458477
1998,wrh,osv,0.006010699
1998,wrh,wst,0.000984856
1998,wrh,trk,0.563522512
1998,wrh,wrh,26.89665224
1998,wrh,ott,0.257961558
1998,wrh,otr,0.612424909
1998,ott,res,5.939672631
1998,ott,com,0.531893733
1998,ott,amb,0.281863497
1998,ott,rec,0.202390597
1998,ott,con,1.716315552
1998,ott,agr,0.173975112
1998,ott,hou,0.04449218
1998,ott,ins,0.013162157
1998,ott,brd,0.076804777
1998,ott,bnk,0.343953168
1998,ott,edu,0.103208155
1998,ott,rnt,4.424386361
1998,ott,tsv,1.023126188
1998,ott,pri,0.104751282
1998,ott,osv,9.821269795
1998,ott,adm,1.646157895
1998,ott,alt,0.217148169
1998,ott,wrh,0.009049639
1998,ott,ott,374.1797834
1998,ott,mmf,1.03029076
1998,ott,otr,1.170870197
1998,che,ppd,0.317916074
1998,che,com,0.907832551
1998,che,fbp,1.564779379
1998,che,con,0.236670161
1998,che,eec,0.103969869
1998,che,nmp,0.215151212
1998,che,mch,0.973296589
1998,che,pla,3.957246527
1998,che,tsv,16.78762291
1998,che,pri,0.009005035
1998,che,fmt,0.329021069
1998,che,pet,1.870191067
1998,che,cep,1.432621689
1998,che,mot,0.087865913
1998,che,pmt,0.117709532
1998,che,wpd,0.104584951
1998,che,wht,6.59940533
1998,che,che,383.7467538
1998,che,mmf,0.540992839
1998,che,min,0.119155378
1998,air,com,0.566209103
1998,air,amb,0.03395852
1998,air,con,0.032245715
1998,air,rnt,0.044159029
1998,air,fof,0.127482789
1998,air,tsv,0.157410721
1998,air,air,103.532494
1998,air,otr,0.138847879
1998,mmf,ppd,0.117899734
1998,mmf,com,0.193370293
1998,mmf,con,0.624822207
1998,mmf,eec,0.033012574
1998,mmf,tex,0.337804752
1998,mmf,nmp,0.178416661
1998,mmf,ote,0.16468205
1998,mmf,mch,0.428538226
1998,mmf,pla,0.616584393
1998,mmf,tsv,5.942320217
1998,mmf,fpd,0.421907081
1998,mmf,pri,0.124152504
1998,mmf,fmt,0.519959958
1998,mmf,pet,0.031820676
1998,mmf,cep,0.250752348
1998,mmf,mot,0.023979529
1998,mmf,alt,0.346534485
1998,mmf,pmt,0.318014926
1998,mmf,wpd,0.090701324
1998,mmf,wht,2.005917513
1998,mmf,che,0.609644484
1998,mmf,mmf,102.179653
1998,otr,res,0.104703112
1998,otr,com,0.192731048
1998,otr,amb,0.01194887
1998,otr,rec,0.001994868
1998,otr,con,0.104920967
1998,otr,fbt,0.033010498
1998,otr,edu,0.033908889
1998,otr,rnt,0.09280665
1998,otr,fof,0.003954135
1998,otr,tsv,2.541110643
1998,otr,grd,0.047818865
1998,otr,osv,0.078626406
1998,otr,adm,0.055915767
1998,otr,trk,0.088605795
1998,otr,wtt,0.048296564
1998,otr,wht,0.155730967
1998,otr,wrh,0.144684639
1998,otr,ott,0.002911854
1998,otr,air,0.12879604
1998,otr,otr,91.25794561
1998,min,com,0.116801591
1998,min,con,2.376812966
1998,min,nmp,0.228201805
1998,min,tsv,0.036243923
1998,min,smn,0.970754163
1998,min,pet,0.203804715
1998,min,wht,0.063805455
1998,min,che,1.579536147
1998,min,min,48.07188396
1999,ppd,ppd,148.2287473
1999,ppd,com,0.208452955
1999,ppd,con,0.093217959
1999,ppd,tex,0.699159478
1999,ppd,nmp,0.0048437
1999,ppd,pla,1.370705129
1999,ppd,tsv,0.568791478
1999,ppd,fpd,0.131242725
1999,ppd,pri,0.45567192
1999,ppd,fmt,0.189515067
1999,ppd,cep,0.061259536
1999,ppd,pmt,0.097081982
1999,ppd,wpd,0.108585808
1999,ppd,wht,0.621915077
1999,ppd,che,0.456808211
1999,ppd,mmf,0.201976424
1999,res,res,319.1254954
1999,res,com,0.024845275
1999,res,rec,0.940900722
1999,res,con,0.62160432
1999,res,fbt,0.327811138
1999,res,brd,0.002019995
1999,res,amd,0.410856266
1999,res,tsv,0.001997478
1999,res,ott,0.539724496
1999,com,com,154.5042244
1999,com,con,0.003016556
1999,com,pub,1.264513409
1999,com,brd,0.153191638
1999,com,edu,0.554125513
1999,com,dat,9.075840971
1999,com,rnt,0.003010966
1999,com,tsv,5.208900571
1999,com,osv,3.280782015
1999,com,adm,2.590879812
1999,com,wht,6.529952033
1999,com,ott,0.299943025
1999,amb,res,0.094179009
1999,amb,com,0.153424765
1999,amb,amb,419.2443154
1999,amb,con,0.255873907
1999,amb,rnt,0.866352504
1999,amb,tsv,0.140164158
1999,amb,nrs,0.207190608
1999,amb,ott,4.351114809
1999,fbp,ppd,0.00203308
1999,fbp,com,0.472426687
1999,fbp,fbp,513.1832751
1999,fbp,con,0.094758246
1999,fbp,tex,0.014907761
1999,fbp,pla,0.010973378
1999,fbp,tsv,1.698816187
1999,fbp,alt,0.298051561
1999,fbp,wht,6.182618381
1999,fbp,che,1.902688067
1999,rec,res,9.90474788
1999,rec,com,0.016877996
1999,rec,rec,54.96483762
1999,rec,con,0.275995941
1999,rec,ore,0.001998617
1999,rec,edu,2.274187012
1999,rec,amd,0.301596054
1999,rec,rnt,0.095819699
1999,rec,tsv,0.102766271
1999,rec,art,0.139058901
1999,rec,osv,0.491448653
1999,rec,mvt,0.301619885
1999,rec,soc,0.030896572
1999,rec,ott,1.005490811
1999,con,com,0.579223825
1999,con,con,838.3313962
1999,con,tsv,1.104376239
1999,agr,rec,1.166407316
1999,agr,agr,211.4930459
1999,agr,fof,4.777682102
1999,agr,wpd,0.04285438
1999,eec,ppd,0.063718892
1999,eec,com,0.179242944
1999,eec,con,0.073215831
1999,eec,eec,104.2631153
1999,eec,nmp,0.085178833
1999,eec,ote,0.211947812
1999,eec,mch,1.03489463
1999,eec,pla,0.104209276
1999,eec,tsv,1.611130135
1999,eec,fpd,0.01480103
1999,eec,fmt,1.265221969
1999,eec,pet,0.029735241
1999,eec,cep,2.445457371
1999,eec,mot,1.001645372
1999,eec,pmt,2.137607875
1999,eec,wht,1.350265955
1999,eec,che,0.240954845
1999,eec,mmf,0.231217568
1999,fnd,com,2.256220063
1999,fnd,fbp,0.115017919
1999,fnd,con,0.195104724
1999,fnd,agr,1.748341463
1999,fnd,fnd,154.4451904
1999,fnd,pub,0.172480429
1999,fnd,fen,0.431317964
1999,fnd,uti,0.050689763
1999,fnd,hos,1.285432626
1999,fnd,fof,0.098431369
1999,fnd,fin,0.077657044
1999,fnd,tsv,8.510539617
1999,fnd,pri,0.007902798
1999,fnd,pmt,0.001058139
1999,fnd,che,0.006888427
1999,fnd,mmf,0.057854522
1999,pub,com,3.68011365
1999,pub,con,0.008042366
1999,pub,pub,157.7752034
1999,pub,edu,1.349889813
1999,pub,dat,3.964658892
1999,pub,rnt,0.021072061
1999,pub,tsv,67.07429475
1999,pub,pri,1.708081226
1999,pub,adm,0.675431475
1999,pub,wht,0.493605381
1999,pub,ott,0.261781891
1999,hou,com,0.051719128
1999,hou,con,24.37584736
1999,hou,hou,953.6306448
1999,hou,tsv,0.00599705
1999,fbt,res,5.804370967
1999,fbt,com,0.006036633
1999,fbt,fbp,5.938297386
1999,fbt,rec,0.057694688
1999,fbt,con,0.002026571
1999,fbt,fbt,114.1546894
1999,fbt,bnk,0.036490401
1999,fbt,rnt,0.942627174
1999,fbt,tsv,0.02325327
1999,fbt,osv,0.312131409
1999,fbt,adm,0.071822489
1999,fbt,wrh,0.01004745
1999,ins,com,0.998035625
1999,ins,con,0.009002102
1999,ins,ins,377.7471141
1999,ins,leg,0.130838001
1999,ins,ore,0.368828427
1999,ins,tsv,0.417154855
